source,target,edge_type,evidence,config_gates,confidence,detail
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::metrics,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::average,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:95,,HIGH,average
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::metrics,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::numeric,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:95,,HIGH,numeric
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::build_summary,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::metrics,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:158,,HIGH,metrics
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::build_summary,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::metrics,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:139,selected,HIGH,metrics
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::write_report,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::fmt,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:217,,HIGH,fmt
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::write_report,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::fmt,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:218,,HIGH,fmt
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::write_report,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::fmt,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:219,,HIGH,fmt
scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::write_report,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py::fmt,CALL,scripts/benchmarks/agent_strategy/summarize_agent_strategy_benchmark.py:220,,HIGH,fmt
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/web_domain/lifecycle.py::WebRunLifecycleService,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:80,,HIGH,WebRunLifecycleService
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/orchestration/web_workflow.py::WebRunWorkflow,REGISTER_WORKFLOWS,scripts/benchmarks/outbox/outbox_benchmark_worker.py:85,,HIGH,WebRunWorkflow
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,scripts/benchmarks/outbox/outbox_benchmark_worker.py::prepare_run,REGISTER_ACTIVITIES,scripts/benchmarks/outbox/outbox_benchmark_worker.py:86,,HIGH,prepare_run
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,scripts/benchmarks/outbox/outbox_benchmark_worker.py::finalize_failed,REGISTER_ACTIVITIES,scripts/benchmarks/outbox/outbox_benchmark_worker.py:86,,HIGH,finalize_failed
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,scripts/benchmarks/outbox/outbox_benchmark_worker.py::finalize_cancelled,REGISTER_ACTIVITIES,scripts/benchmarks/outbox/outbox_benchmark_worker.py:86,,HIGH,finalize_cancelled
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,scripts/benchmarks/outbox/outbox_benchmark_worker.py::execute_agent,REGISTER_ACTIVITIES,scripts/benchmarks/outbox/outbox_benchmark_worker.py:91,,HIGH,execute_agent
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/web_domain/outbox.py::OutboxService,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:93,,HIGH,OutboxService
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/orchestration/web_dispatcher.py::WebOutboxDispatcher,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:94,,HIGH,WebOutboxDispatcher
scripts/benchmarks/outbox/outbox_benchmark_worker.py,scripts/benchmarks/outbox/outbox_benchmark_worker.py::main,CALL,scripts/benchmarks/outbox/outbox_benchmark_worker.py:130,__name__ == '__main__',HIGH,main
scripts/benchmarks/outbox/outbox_benchmark_worker.py::prepare_run,src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_benchmark_worker.py:38,,MEDIUM,_LIFECYCLE.prepare
scripts/benchmarks/outbox/outbox_benchmark_worker.py::execute_agent,src/web_domain/lifecycle.py::WebRunLifecycleService.complete,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_benchmark_worker.py:50,,MEDIUM,_LIFECYCLE.complete
scripts/benchmarks/outbox/outbox_benchmark_worker.py::finalize_failed,src/web_domain/lifecycle.py::WebRunLifecycleService.finalize_failed,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_benchmark_worker.py:60,,MEDIUM,_LIFECYCLE.finalize_failed
scripts/benchmarks/outbox/outbox_benchmark_worker.py::finalize_cancelled,src/web_domain/lifecycle.py::WebRunLifecycleService.finalize_cancelled,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_benchmark_worker.py:71,,MEDIUM,_LIFECYCLE.finalize_cancelled
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/orchestration/web_dispatcher.py::TemporalOutboxDispatcher,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:96,,HIGH,TemporalOutboxDispatcher
scripts/benchmarks/outbox/outbox_benchmark_worker.py::main,scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,CALL,scripts/benchmarks/outbox/outbox_benchmark_worker.py:126,,HIGH,serve
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/web_domain/workflow_execution.py::PostgresWorkflowExecutionStore,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:97,,HIGH,PostgresWorkflowExecutionStore
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/orchestration/web_dispatcher.py::TemporalClientAdapter,CONSTRUCT,scripts/benchmarks/outbox/outbox_benchmark_worker.py:98,,HIGH,TemporalClientAdapter
scripts/benchmarks/outbox/outbox_benchmark_worker.py::main,scripts/benchmarks/outbox/outbox_benchmark_worker.py::parse_args,CALL,scripts/benchmarks/outbox/outbox_benchmark_worker.py:126,,HIGH,parse_args
scripts/benchmarks/outbox/outbox_benchmark_worker.py::serve,src/orchestration/web_dispatcher.py::WebOutboxDispatcher.run_once,CALL,scripts/benchmarks/outbox/outbox_benchmark_worker.py:107,,MEDIUM,dispatcher.run_once
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::database_url,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:77,,HIGH,database_url
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::database_url,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:84,,HIGH,database_url
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,src/persistence/migrate.py::migrate,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:85,,HIGH,migrate
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::replace_credentials,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:86,,HIGH,replace_credentials
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::replace_credentials,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:87,,HIGH,replace_credentials
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::api_settings,src/web_api/config.py::WebApiSettings,CONSTRUCT,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:122,,HIGH,WebApiSettings
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::ensure_benchmark_database,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:587,,HIGH,ensure_benchmark_database
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::reset_benchmark_data,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:590,,HIGH,reset_benchmark_data
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::seed_identity,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:591,,HIGH,seed_identity
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::environment,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:601,,HIGH,environment
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::summarize,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:637,,HIGH,summarize
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::write_outputs,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:638,,HIGH,write_outputs
scripts/benchmarks/outbox/outbox_recovery_benchmark.py,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::main,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:697,__name__ == '__main__',HIGH,main
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::environment,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::command_output,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:432,,HIGH,command_output
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::environment,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::command_output,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:433,,HIGH,command_output
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::environment,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::utc_now,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:434,,HIGH,utc_now
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::environment,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::command_output,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:437,,HIGH,command_output
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:602,,MEDIUM,accept_requests
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::load_initial_facts,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:603,,MEDIUM,load_initial_facts
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::load_final_facts,EXECUTOR_CALLBACK,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:636,,MEDIUM,load_final_facts
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,src/web_api/app.py::create_app,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:148,,HIGH,create_app
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::utc_now,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:177,,HIGH,utc_now
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::start_worker,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_path,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:278,,HIGH,wait_for_path
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_completion,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::terminal_count,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:309,,HIGH,terminal_count
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::summarize,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::percentile,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:486,,HIGH,percentile
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::summarize,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::percentile,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:487,,HIGH,percentile
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::start_worker,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:610,,HIGH,start_worker
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_completion,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:618,,HIGH,wait_for_completion
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_temporal_results,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:619,,HIGH,wait_for_temporal_results
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::terminate,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:635,,HIGH,terminate
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::async_main,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:693,,HIGH,async_main
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::api_settings,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:148,,HIGH,api_settings
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::BenchmarkCredentials,CONSTRUCT,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:148,,HIGH,BenchmarkCredentials
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::start_worker,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::terminate,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:280,,HIGH,terminate
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::main,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::parse_args,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:693,,HIGH,parse_args
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::command_headers,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:170,,HIGH,command_headers
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::accept_requests,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::command_headers,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:181,,HIGH,command_headers
scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_temporal_results,scripts/benchmarks/outbox/outbox_recovery_benchmark.py::wait_for_temporal_results.wait_one,CALL,scripts/benchmarks/outbox/outbox_recovery_benchmark.py:330,,HIGH,wait_one
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::ensure_database,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::replace_database,CALL,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:81,,HIGH,replace_database
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::ensure_database,src/persistence/migrate.py::migrate,CALL,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:82,,HIGH,migrate
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::tool_request,src/agent_workflows/contracts.py::ToolExecutionInput,CONSTRUCT,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:178,,HIGH,ToolExecutionInput
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::prepare_a3,src/web_domain/services.py::CommandService,CONSTRUCT,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:199,,HIGH,CommandService
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::prepare_a3,src/web_domain/services.py::CommandService.create_conversation,CALL,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:200,,MEDIUM,commands.create_conversation
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::prepare_a3,src/web_domain/services.py::CommandService.send_message,CALL,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:203,,MEDIUM,commands.send_message
scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py::prepare_a3,src/agent_activities/store.py::AgentDataStore,CONSTRUCT,scripts/benchmarks/temporal/activity_worker_recovery_benchmark.py:213,,HIGH,AgentDataStore
