source,target,edge_type,evidence,config_gates,confidence,detail
src/agent/adapters.py::ReActAgent.execute,src/agent/types.py::ExecutionMetrics,REFINED_CALL,src/agent/adapters.py:96,caller branch holds,HIGH,exact lexical reference ExecutionMetrics
src/agent/composite.py::OrchestratorAsAgent.execute,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/composite.py:78,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/composite.py::OrchestratorAsAgent.__init__,src/agent/strategies.py::ResultAggregator,REFINED_CALL,src/agent/composite.py:38,caller branch holds,HIGH,exact lexical reference ResultAggregator
src/agent/composite.py::OrchestratorAsAgent.execute,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/composite.py:64,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/composite.py::OrchestratorAsAgent.execute,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/composite.py:67,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/factory.py::build_supervisor,src/agent/strategies.py::RealLLMPlanner,REFINED_CALL,src/agent/factory.py:97,caller branch holds,HIGH,exact lexical reference RealLLMPlanner
src/agent/factory.py::build_supervisor,src/agent/strategies.py::RealLLMReviewer,REFINED_CALL,src/agent/factory.py:98,caller branch holds,HIGH,exact lexical reference RealLLMReviewer
src/agent/factory.py::build_supervisor,src/agent/strategies.py::SupervisorControlStrategy,REFINED_CALL,src/agent/factory.py:103,caller branch holds,HIGH,exact lexical reference SupervisorControlStrategy
src/agent/factory.py::build_supervisor,src/agent/registry.py::InMemoryAgentRegistry,REFINED_CALL,src/agent/factory.py:105,caller branch holds,HIGH,exact lexical reference InMemoryAgentRegistry
src/agent/factory.py::build_supervisor,src/agent/bus.py::InMemoryMessageBus,REFINED_CALL,src/agent/factory.py:109,caller branch holds,HIGH,exact lexical reference InMemoryMessageBus
src/agent/factory.py::build_supervisor,src/agent/orchestrator.py::Orchestrator,REFINED_CALL,src/agent/factory.py:110,caller branch holds,HIGH,exact lexical reference Orchestrator
src/agent/factory.py::build_council,src/agent/strategies.py::CouncilControlStrategy,REFINED_CALL,src/agent/factory.py:142,caller branch holds,HIGH,exact lexical reference CouncilControlStrategy
src/agent/factory.py::build_council,src/agent/registry.py::InMemoryAgentRegistry,REFINED_CALL,src/agent/factory.py:144,caller branch holds,HIGH,exact lexical reference InMemoryAgentRegistry
src/agent/factory.py::build_council,src/agent/bus.py::InMemoryMessageBus,REFINED_CALL,src/agent/factory.py:148,caller branch holds,HIGH,exact lexical reference InMemoryMessageBus
src/agent/factory.py::build_council,src/agent/orchestrator.py::Orchestrator,REFINED_CALL,src/agent/factory.py:149,caller branch holds,HIGH,exact lexical reference Orchestrator
src/agent/factory.py::build_workflow,src/agent/strategies.py::WorkflowControlStrategy,REFINED_CALL,src/agent/factory.py:167,caller branch holds,HIGH,exact lexical reference WorkflowControlStrategy
src/agent/factory.py::build_workflow,src/agent/registry.py::InMemoryAgentRegistry,REFINED_CALL,src/agent/factory.py:172,caller branch holds,HIGH,exact lexical reference InMemoryAgentRegistry
src/agent/factory.py::build_workflow,src/agent/bus.py::InMemoryMessageBus,REFINED_CALL,src/agent/factory.py:176,caller branch holds,HIGH,exact lexical reference InMemoryMessageBus
src/agent/factory.py::build_workflow,src/agent/orchestrator.py::Orchestrator,REFINED_CALL,src/agent/factory.py:177,caller branch holds,HIGH,exact lexical reference Orchestrator
src/agent/factory.py::build_council,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/factory.py:133,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/factory.py::build_council,src/agent/strategies.py::RealLLMJudge,REFINED_CALL,src/agent/factory.py:138,caller branch holds,HIGH,exact lexical reference RealLLMJudge
src/agent/factory.py::build_council,src/agent/strategies.py::MajorityJudge,REFINED_CALL,src/agent/factory.py:140,caller branch holds,HIGH,exact lexical reference MajorityJudge
src/agent/interfaces.py::ControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/interfaces.py:107,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/llm_agent.py::LLMAgent.__init__,src/agent/types.py::CapabilitySpec,REFINED_CALL,src/agent/llm_agent.py:46,caller branch holds,HIGH,exact lexical reference CapabilitySpec
src/agent/llm_agent.py::LLMAgent.execute,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/llm_agent.py:66,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/llm_agent.py::LLMAgent.execute,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/llm_agent.py:77,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/llm_agent.py::LLMAgent.execute,src/agent/types.py::ExecutionMetrics,REFINED_CALL,src/agent/llm_agent.py:70,caller branch holds,HIGH,exact lexical reference ExecutionMetrics
src/agent/llm_agent.py::LLMAgent.execute,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/llm_agent.py:80,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/llm_agent.py::LLMAgent.execute,src/agent/types.py::ExecutionMetrics,REFINED_CALL,src/agent/llm_agent.py:85,caller branch holds,HIGH,exact lexical reference ExecutionMetrics
src/agent/orchestrator.py::Orchestrator._execute_with_lifecycle,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/orchestrator.py:171,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/orchestrator.py::Orchestrator._normalize_result,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/orchestrator.py:193,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/orchestrator.py::Orchestrator._execute_batch,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/orchestrator.py:151,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/orchestrator.py::Orchestrator.run,src/agent/types.py::Task,REFINED_CALL,src/agent/orchestrator.py:88,caller branch holds,HIGH,exact lexical reference Task
src/agent/orchestrator.py::Orchestrator._execute_with_lifecycle,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/orchestrator.py:174,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/orchestrator.py::Orchestrator._normalize_result,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/orchestrator.py:196,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/orchestrator.py::Orchestrator._execute_batch,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/orchestrator.py:154,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/orchestrator.py::Orchestrator._execute_compensations,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/orchestrator.py:225,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/orchestrator.py::Orchestrator._execute_compensations,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/orchestrator.py:231,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/orchestrator.py::Orchestrator._execute_compensations,src/agent/types.py::ErrorInfo,REFINED_CALL,src/agent/orchestrator.py:234,caller branch holds,HIGH,exact lexical reference ErrorInfo
src/agent/runner.py::MultiAgentExecutor.execute,src/agent/context.py::ExecutionContext,REFINED_CALL,src/agent/runner.py:85,caller branch holds,HIGH,exact lexical reference ExecutionContext
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/factory.py::ResourcePoolAdapter,REFINED_CALL,src/agent/runner.py:134,caller branch holds,HIGH,exact lexical reference ResourcePoolAdapter
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/llm_agent.py::LLMAgent,REFINED_CALL,src/agent/runner.py:119,caller branch holds,HIGH,exact lexical reference LLMAgent
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/factory.py::build_council,REFINED_CALL,src/agent/runner.py:138,caller branch holds,HIGH,exact lexical reference build_council
src/agent/runner.py::MultiAgentExecutor.execute,src/agent/context.py::SessionState,REFINED_CALL,src/agent/runner.py:86,caller branch holds,HIGH,exact lexical reference SessionState
src/agent/runner.py::MultiAgentExecutor.execute,src/agent/context.py::SharedMemory,REFINED_CALL,src/agent/runner.py:90,caller branch holds,HIGH,exact lexical reference SharedMemory
src/agent/runner.py::MultiAgentExecutor.execute,src/agent/context.py::RuntimeConfig,REFINED_CALL,src/agent/runner.py:91,caller branch holds,HIGH,exact lexical reference RuntimeConfig
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/factory.py::build_supervisor,REFINED_CALL,src/agent/runner.py:146,caller branch holds,HIGH,exact lexical reference build_supervisor
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/factory.py::build_supervisor,REFINED_CALL,src/agent/runner.py:154,caller branch holds,HIGH,exact lexical reference build_supervisor
src/agent/runner.py::MultiAgentExecutor._build_orchestrator,src/agent/types.py::CapabilitySpec,REFINED_CALL,src/agent/runner.py:123,caller branch holds,HIGH,exact lexical reference CapabilitySpec
src/agent/strategies.py::WorkflowControlStrategy.initialize_plan,src/agent/types.py::ExecutionPlan,REFINED_CALL,src/agent/strategies.py:216,caller branch holds,HIGH,exact lexical reference ExecutionPlan
src/agent/strategies.py::WorkflowControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/strategies.py:262,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/strategies.py::StubLLMPlanner.plan,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:384,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::RealLLMPlanner.plan,src/agent/strategies.py::_response_content,REFINED_CALL,src/agent/strategies.py:523,caller branch holds,HIGH,exact lexical reference _response_content
src/agent/strategies.py::RealLLMPlanner._fallback_task,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:582,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::SupervisorControlStrategy.initialize_plan,src/agent/types.py::ExecutionPlan,REFINED_CALL,src/agent/strategies.py:800,caller branch holds,HIGH,exact lexical reference ExecutionPlan
src/agent/strategies.py::SupervisorControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/strategies.py:850,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/strategies.py::CouncilControlStrategy.initialize_plan,src/agent/types.py::ExecutionPlan,REFINED_CALL,src/agent/strategies.py:894,caller branch holds,HIGH,exact lexical reference ExecutionPlan
src/agent/strategies.py::CouncilControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/strategies.py:935,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/strategies.py::WorkflowControlStrategy.__init__,src/agent/strategies.py::ConditionEvaluator,REFINED_CALL,src/agent/strategies.py:209,caller branch holds,HIGH,exact lexical reference ConditionEvaluator
src/agent/strategies.py::RealLLMPlanner._tasks_from_tool_calls,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:545,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::RealLLMPlanner._tasks_from_dict,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:567,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::SupervisorControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/strategies.py:846,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/strategies.py::CouncilControlStrategy.initialize_plan,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:888,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::CouncilControlStrategy.on_batch_completed,src/agent/types.py::BatchOutcome,REFINED_CALL,src/agent/strategies.py:926,caller branch holds,HIGH,exact lexical reference BatchOutcome
src/agent/strategies.py::StubLLMPlanner.plan,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/strategies.py:387,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/strategies.py::RealLLMPlanner._fallback_task,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/strategies.py:585,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/strategies.py::RealLLMReviewer.review,src/agent/strategies.py::_response_content,REFINED_CALL,src/agent/strategies.py:665,caller branch holds,HIGH,exact lexical reference _response_content
src/agent/strategies.py::RealLLMJudge.judge,src/agent/strategies.py::_response_content,REFINED_CALL,src/agent/strategies.py:749,caller branch holds,HIGH,exact lexical reference _response_content
src/agent/strategies.py::RealLLMPlanner._tasks_from_tool_calls,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/strategies.py:548,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/strategies.py::RealLLMPlanner._tasks_from_dict,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/strategies.py:570,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/strategies.py::RealLLMReviewer.review,src/agent/types.py::Task,REFINED_CALL,src/agent/strategies.py:675,caller branch holds,HIGH,exact lexical reference Task
src/agent/strategies.py::RealLLMJudge.judge,src/agent/strategies.py::MajorityJudge.judge,REFINED_CALL,src/agent/strategies.py:752,caller branch holds,HIGH,exact lexical reference MajorityJudge().judge
src/agent/strategies.py::CouncilControlStrategy.on_batch_completed,src/agent/types.py::TaskResult,REFINED_CALL,src/agent/strategies.py:937,caller branch holds,HIGH,exact lexical reference TaskResult
src/agent/strategies.py::RealLLMReviewer.review,src/agent/types.py::CapabilityRequirement,REFINED_CALL,src/agent/strategies.py:678,caller branch holds,HIGH,exact lexical reference CapabilityRequirement
src/agent/strategies.py::RealLLMJudge.judge,src/agent/strategies.py::MajorityJudge,REFINED_CALL,src/agent/strategies.py:752,caller branch holds,HIGH,exact lexical reference MajorityJudge
src/agent_activities/persistent_overwrite.py::PersistentOverwriteActivities.__init__,src/agent_activities/side_effects.py::NoopFaultInjector,REFINED_CALL,src/agent_activities/persistent_overwrite.py:29,caller branch holds,HIGH,exact lexical reference NoopFaultInjector
